,appid,english,required_age,achievements,positive_ratings,negative_ratings,average_playtime,median_playtime,price
10725,0.001,1,0,60,824,38,1,1,0.0
10726,0.001,1,0,0,53,12,0,0,5.59
10727,0.001,1,0,0,107,51,206,208,1.99
10728,0.001,1,0,14,29,6,0,0,4.99
10729,0.001,1,0,4,3,0,0,0,4.79
10730,0.001,1,0,0,14,5,0,0,0.0
10731,0.001,1,0,0,39,15,0,0,18.99
10732,0.001,1,0,22,181,41,0,0,10.99
10733,0.001,1,0,0,7,4,0,0,6.99
10734,0.001,1,0,0,23,5,0,0,1.59
10735,0.001,1,0,0,31,18,0,0,3.99
10736,0.001,1,0,0,163,14,0,0,0.0
10737,0.001,1,0,0,145,33,192,192,6.99
10738,0.001,1,0,28,5,3,0,0,10.99
10739,0.001,1,0,6,24,4,0,0,5.59
10740,0.001,1,0,0,13,1,0,0,11.39
10741,0.001,1,0,0,548,62,32,32,0.0
10742,0.001,1,0,45,47,17,271,271,1.99
10743,0.001,1,0,24,257,50,297,297,0.79
10744,0.001,0,0,0,4,2,0,0,9.99
10745,0.001,0,0,0,3,2,0,0,9.99
10746,0.001,0,0,0,6,2,0,0,9.99
10747,0.001,0,0,0,7,2,0,0,9.99
10748,0.001,0,0,0,8,0,0,0,9.99
10749,0.001,0,0,0,0,4,0,0,14.99
10750,0.001,0,0,0,4,6,0,0,14.99
10751,0.001,0,0,0,19,2,0,0,9.99
10752,0.001,0,0,0,7,6,0,0,14.99
10753,0.001,0,0,0,3,1,0,0,14.99
10754,0.001,0,0,0,23,6,0,0,14.99
10755,0.001,0,0,0,23,3,0,0,9.99
10756,0.001,1,0,87,62,21,0,0,18.99
10757,0.001,1,0,0,113,27,0,0,0.0
10758,0.001,0,0,0,17,15,191,210,0.79
10759,0.001,1,0,0,39,15,0,0,1.99
10760,0.001,1,0,17,1531,640,17,17,23.79
10761,0.001,1,0,50,265,31,151,151,3.99
10762,0.001,1,0,0,91,74,235,245,3.19
10763,0.001,1,0,12,82,28,288,315,3.19
10764,0.001,1,0,0,224,36,493,493,14.99
10765,0.001,1,0,0,40,56,228,242,3.99
10766,0.001,1,0,0,18,9,0,0,1.99
10767,0.001,1,0,0,5,1,0,0,3.99
10768,0.001,1,12,2,37,5,0,0,1.69
10769,0.001,1,0,15,96,26,0,0,10.99
10770,0.001,1,0,0,261,6,96,96,3.99
10771,0.001,1,0,0,14,10,0,0,1.59
10772,0.001,1,0,13,7,4,0,0,6.99
10773,0.001,1,0,12,56,90,0,0,3.99
10774,0.001,1,0,11,25,3,0,0,10.99
10775,0.001,1,0,16,11,23,0,0,29.99
10776,0.001,1,0,28,336,93,134,136,11.99
10777,0.001,1,0,27,15,3,0,0,3.99
10778,0.001,1,0,42,135,66,0,0,0.0
10779,0.001,1,0,32,51,8,0,0,11.39
10780,0.001,1,0,6,22,12,0,0,6.99
10781,0.001,1,0,0,42,9,0,0,0.0
10782,0.001,1,0,0,13,4,0,0,3.99
10783,0.001,1,0,217,32,1,0,0,6.99
10784,0.001,1,0,6,865,97,169,169,17.99
10785,0.001,1,0,30,88,2,0,0,1.99
10786,0.001,1,0,0,5,2,0,0,8.99
10787,0.001,1,0,10,259,457,236,235,0.79
10788,0.001,1,0,0,19,26,0,0,0.79
10789,0.001,1,0,0,8,3,0,0,5.79
10790,0.001,1,0,0,28,47,0,0,0.0
10791,0.001,1,0,0,14,18,0,0,2.79
10792,0.001,1,0,0,5,3,0,0,3.99
10793,0.001,1,0,22,22,0,0,0,4.99
10794,0.001,1,0,0,30,8,0,0,2.09
10795,0.001,1,0,17,10,2,0,0,10.99
10796,0.001,1,0,36,39,4,0,0,24.99
10797,0.001,1,0,25,9,0,0,0,4.49
10798,0.001,1,0,45,7,0,0,0,6.99
10799,0.001,1,0,0,6,0,0,0,4.79
10800,0.001,1,0,0,3,5,0,0,6.99
10801,0.001,1,0,28,16,2,0,0,5.79
10802,0.001,1,0,162,530,49,0,0,14.99
10803,0.001,1,0,0,23,2,0,0,7.2
10804,0.001,1,0,20,2,2,0,0,2.79
10805,0.001,1,0,14,9,4,0,0,0.0
10806,0.001,1,0,0,25,15,0,0,4.79
10807,0.001,1,0,21,43,6,0,0,4.79
10808,0.001,1,0,26,43,7,272,272,3.99
10809,0.001,1,0,18,100,33,0,0,3.99
10810,0.001,1,0,0,46,10,7,7,0.0
10811,0.001,1,0,0,11,5,0,0,1.99
10812,0.001,1,0,0,29,44,0,0,0.0
10813,0.001,1,0,13,1110,162,108,108,1.99
10814,0.001,1,0,0,5,0,0,0,3.99
10815,0.001,1,0,15,7,2,0,0,7.19
10816,0.001,1,0,0,4,1,0,0,1.99
10817,0.001,1,0,56,19,16,0,0,13.99
10818,0.001,1,0,0,41,72,0,0,11.39
10819,0.001,1,0,15,681,275,0,0,10.99
10820,0.001,1,0,0,137,19,77,77,10.99
10821,0.001,1,0,0,19,20,0,0,2.79
10822,0.001,1,0,37,27,9,0,0,0.0
10823,0.001,1,0,0,139,55,0,0,6.99
10824,0.001,1,0,8,14,0,0,0,3.99
10825,0.001,1,0,6,53,19,0,0,6.99
10826,0.001,1,0,50,87,56,0,0,0.0
10827,0.001,0,0,1,6,6,0,0,0.0
10828,0.001,1,0,28,24,5,0,0,0.79
10829,0.001,1,0,21,3036,225,530,530,3.99
10830,0.001,1,0,0,86,37,500,543,0.79
10831,0.001,1,0,9,57,18,0,0,10.99
10832,0.001,1,0,35,26,2,0,0,6.99
10833,0.001,1,0,12,3,1,0,0,3.99
10834,0.001,1,0,8,3,0,0,0,5.99
10835,0.001,1,0,0,11,12,0,0,10.59
10836,0.001,1,0,20,43,11,0,0,0.0
10837,0.001,1,0,0,12,0,0,0,6.99
10838,0.001,1,0,0,32,10,0,0,7.19
10839,0.001,1,0,0,29,16,0,0,0.0
10840,0.001,1,0,11,16,0,0,0,5.99
10841,0.001,1,0,0,9,5,0,0,3.99
10842,0.001,1,0,0,34,4,0,0,5.99
10843,0.001,1,0,18,11,5,0,0,18.99
10844,0.001,1,18,47,39387,9414,2022,1782,29.99
10845,0.001,1,0,0,6,3,0,0,0.0
10846,0.001,1,0,32,76,9,0,0,10.29
10847,0.001,1,0,12,174,186,258,261,0.79
10848,0.001,1,0,1,1,0,0,0,0.79
10849,0.001,1,0,0,69,75,0,0,10.99
10850,0.001,1,0,24,9,2,0,0,5.99
10851,0.001,1,0,0,48,12,0,0,2.89
10852,0.001,1,0,30,28,5,0,0,2.89
10853,0.001,1,0,35,28,3,0,0,4.79
10854,0.001,1,0,30,1539,294,444,444,23.79
10855,0.001,1,0,0,22,4,0,0,6.99
10856,0.001,1,0,4,0,5,0,0,0.79
10857,0.001,1,0,65,444,62,148,148,6.99
10858,0.001,1,0,0,10,2,0,0,6.99
10859,0.001,1,0,16,170,51,0,0,10.99
10860,0.001,1,0,14,23,0,0,0,5.19
10861,0.001,1,0,13,408,53,95,140,1.99
10862,0.001,1,0,11,8,2,0,0,5.79
10863,0.001,1,0,8,319,371,31,31,0.0
10864,0.001,1,0,20,249,20,0,0,15.99
10865,0.001,1,0,0,12,0,0,0,6.99
10866,0.001,1,0,16,14,2,0,0,0.79
10867,0.001,1,0,0,8,11,650,650,10.99
10868,0.001,1,0,21,51,8,109,109,3.99
10869,0.001,1,0,10,21,28,368,368,1.99
10870,0.001,1,0,0,26,6,0,0,6.99
10871,0.001,1,7,50,67,40,0,0,34.99
10872,0.001,1,0,7,20,14,221,234,1.69
10873,0.001,1,0,13,25,23,333,333,0.79
10874,0.001,1,0,11,3,2,0,0,3.99
10875,0.001,1,0,0,10,13,0,0,4.79
10876,0.001,1,0,41,882,255,0,0,8.99
10877,0.001,0,0,11,40,13,0,0,0.0
10878,0.001,1,0,46,118,59,0,0,3.99
10879,0.001,1,0,15,37,3,0,0,3.99
10880,0.001,1,0,4,6,2,257,271,3.99
10881,0.001,1,0,52,1138,159,85,85,39.99
10882,0.001,1,0,11,28,8,0,0,4.79
10883,0.001,1,0,20,1121,75,213,267,10.29
10884,0.001,1,0,0,5,9,0,0,1.59
10885,0.001,1,0,0,13,6,0,0,0.0
10886,0.001,1,0,0,1,1,0,0,1.69
10887,0.001,1,0,0,4,9,0,0,0.79
10888,0.001,1,0,25,87,68,22,22,3.99
10889,0.001,1,0,10,149,26,0,0,10.29
10890,0.001,1,0,0,438,49,0,0,7.19
10891,0.001,1,0,0,2,4,0,0,1.99
10892,0.001,1,0,14,166,18,0,0,5.99
10893,0.001,1,0,6,37,3,0,0,3.99
10894,0.001,1,0,43,258,225,0,0,34.99
10895,0.001,1,0,16,21,1,0,0,4.99
10896,0.001,1,0,0,8,2,0,0,5.59
10897,0.001,1,0,0,450,74,0,0,0.0
10898,0.001,1,0,22,2,0,0,0,3.99
10899,0.001,1,0,19,3,3,1,1,4.79
10900,0.001,1,0,0,25,1,0,0,1.59
10901,0.001,1,0,64,194,106,999,999,24.99
10902,0.001,1,0,0,9,2,0,0,2.89
10903,0.001,1,0,0,2,1,0,0,0.79
10904,0.001,1,0,37,23,0,0,0,9.99
10905,0.001,1,0,27,235,35,0,0,22.99
10906,0.001,1,0,25,2757,1063,133,171,14.99
10907,0.001,1,18,0,116,112,0,0,0.0
10908,0.001,1,0,0,37,7,0,0,4.99
10909,0.001,1,0,13,36,20,246,260,2.79
10910,0.001,1,0,0,13,4,0,0,154.99
10911,0.001,1,0,0,43,18,46,46,3.99
10912,0.001,1,0,0,3,6,0,0,3.19
10913,0.001,1,0,0,53,13,0,0,0.0
10914,0.001,1,0,45,54,24,0,0,0.0
10915,0.001,1,0,0,4,1,0,0,0.79
10916,0.001,1,0,0,0,3,0,0,2.09
10917,0.001,1,0,11,279,317,213,241,1.99
10918,0.001,1,0,0,9,10,0,0,0.0
10919,0.001,1,0,8,121,5,252,252,4.79
10920,0.001,1,0,24,25,5,0,0,3.99
10921,0.001,1,0,6,167,86,163,184,0.79
10922,0.001,1,0,0,3,3,0,0,10.99
10923,0.001,1,0,6,13,10,0,0,3.99
10924,0.001,1,0,0,18,7,0,0,0.0
10925,0.001,1,0,0,29,8,0,0,0.0
10926,0.001,1,0,5,1277,789,404,243,2.79
10927,0.001,1,0,6,12,0,0,0,1.69
10928,0.001,1,0,12,45,4,0,0,4.79
10929,0.001,1,0,0,54,61,203,203,2.09
10930,0.001,1,0,11,9,0,0,0,3.99
10931,0.001,1,0,18,100,31,210,210,2.79
10932,0.001,1,0,0,0,5,0,0,6.99
10933,0.001,1,0,22,18,17,0,0,29.99
10934,0.001,1,0,0,0,2,0,0,0.79
10935,0.001,1,0,0,1219,279,141,141,33.99
10936,0.001,1,0,0,8,2,0,0,3.99
10937,0.001,1,0,40,54,6,0,0,3.99
10938,0.001,1,0,0,114,53,0,0,6.99
10939,0.001,1,0,0,146,7,0,0,9.99
10940,0.001,1,0,23,15,7,1,1,1.99
10941,0.001,1,0,72,4790,920,1536,2022,15.49
10942,0.001,1,0,18,25,24,0,0,0.0
10943,0.001,1,0,0,13,2,0,0,3.99
10944,0.001,1,0,4,9,1,0,0,3.99
10945,0.001,1,0,45,1122,145,37,37,24.99
10946,0.001,1,0,49,348,152,60,60,24.99
10947,0.001,1,0,45,409,89,0,0,49.99
10948,0.001,1,0,0,2,0,0,0,2.79
10949,0.001,1,0,0,12,3,0,0,1.99
10950,0.001,1,0,41,13,2,0,0,6.99
10951,0.001,1,0,0,5,11,0,0,5.79
10952,0.001,1,0,0,537,135,159,232,3.99
10953,0.001,1,0,0,0,2,0,0,4.99
10954,0.001,1,0,24,21,3,0,0,4.99
10955,0.001,1,0,24,69,14,0,0,6.99
10956,0.001,1,0,14,3372,1931,1034,1152,33.99
10957,0.001,1,0,0,504,169,109,112,0.79
10958,0.001,1,0,16,36,21,307,313,3.19
10959,0.001,1,0,35,68,12,331,331,3.99
10960,0.001,1,0,7,160,70,256,279,0.79
10961,0.001,1,0,0,141,30,231,252,3.19
10962,0.001,1,0,0,15,28,0,0,1.49
10963,0.001,1,0,8,1,6,0,0,1.59
10964,0.001,1,0,1,28,23,351,368,3.19
10965,0.001,1,0,0,28,55,238,252,0.79
10966,0.001,1,0,0,16,3,0,0,10.29
10967,0.001,1,0,0,74,19,0,0,6.99
10968,0.001,1,0,18,110,23,0,0,2.79
10969,0.001,1,0,43,29,2,0,0,5.59
10970,0.001,1,0,10,11,13,0,0,1.99
10971,0.001,1,0,7,43,8,0,0,4.79
10972,0.001,1,0,0,60,80,223,219,1.99
10973,0.001,1,0,7,126,119,218,217,0.79
10974,0.001,1,0,17,94,101,210,229,0.79
10975,0.001,1,0,5,19,23,242,251,4.79
10976,0.001,1,0,0,9,9,0,0,0.79
10977,0.001,1,0,0,11,13,304,304,0.79
10978,0.001,1,0,30,21,1,0,0,1.99
10979,0.001,1,0,0,8,4,0,0,6.99
10980,0.001,1,0,0,3,1,0,0,4.99
10981,0.001,1,0,0,6,3,0,0,6.99
10982,0.001,1,0,0,5,1,0,0,6.99
10983,0.001,1,0,0,8,1,0,0,4.99
10984,0.001,1,0,0,1,2,0,0,4.99
10985,0.001,1,0,0,5,0,0,0,6.99
10986,0.001,1,0,0,9,7,0,0,14.99
10987,0.001,1,0,0,2,0,0,0,7.19
10988,0.001,1,0,0,20,14,0,0,6.99
10989,0.001,1,0,0,6,1,0,0,6.99
10990,0.001,0,0,47,318,19,0,0,0.0
10991,0.001,1,0,21,27,11,0,0,3.99
10992,0.001,1,0,0,26,47,236,256,3.19
10993,0.001,1,0,34,78,65,258,272,3.19
10994,0.001,1,0,41,18,7,0,0,15.49
10995,0.001,1,0,22,27,4,0,0,4.99
10996,0.001,1,0,21,194,66,0,0,14.99
10997,0.001,1,0,16,20,12,257,257,3.19
10998,0.001,1,0,14,11,25,1,1,6.99
10999,0.001,1,0,0,3,2,0,0,3.99
11000,0.001,1,0,0,948,76,772,1524,16.99
11001,0.001,1,0,10,28,8,175,175,5.19
11002,0.001,1,0,16,64,14,0,0,9.99
11003,0.001,1,0,20,30,3,0,0,2.99
11004,0.001,1,0,11,155,55,220,220,7.19
11005,0.001,1,0,20,7,0,0,0,3.99
11006,0.001,1,0,21,71,19,0,0,2.79
11007,0.001,1,0,78,12,14,0,0,0.0
11008,0.001,1,0,35,247,101,0,0,0.0
11009,0.001,1,0,8,190,101,212,218,1.59
11010,0.001,1,0,0,288,75,0,0,10.99
11011,0.001,1,0,0,98,13,0,0,0.0
11012,0.001,1,0,29,320,188,0,0,5.54
11013,0.001,1,0,0,47,40,0,0,29.99
11014,0.001,1,0,15,270,73,202,279,4.99
11015,0.001,1,0,18,8,2,302,302,0.79
11016,0.001,1,0,0,17,3,0,0,0.79
11017,0.001,1,0,42,109,25,0,0,7.19
11018,0.001,1,0,21,40,21,0,0,1.59
11019,0.001,1,0,38,167,166,0,0,0.0
11020,0.001,1,0,18,13,2,0,0,1.69
11021,0.001,1,0,11,69,56,0,0,5.99
11022,0.001,1,0,34,12,1,0,0,5.59
11023,0.001,1,0,0,5,6,0,0,5.19
11024,0.001,1,0,0,2,4,0,0,14.99
11025,0.001,1,0,0,0,3,0,0,2.09
11026,0.001,1,0,17,13,1,0,0,6.99
11027,0.001,1,0,0,26,2,0,0,1.59
11028,0.001,1,0,0,16,8,0,0,10.29
11029,0.001,1,0,29,11,2,0,0,15.49
11030,0.001,1,0,0,15,1,0,0,7.99
11031,0.001,1,18,0,148,22,0,0,6.99
11032,0.001,1,0,0,38,8,0,0,34.99
11033,0.001,1,0,0,6,0,0,0,2.09
11034,0.001,1,0,0,49,58,0,0,7.19
11035,0.001,1,0,0,1,1,0,0,0.79
11036,0.001,1,0,15,35,1,0,0,10.99
11037,0.001,1,0,0,2182,528,3,3,0.0
11038,0.001,1,0,33,47,22,0,0,4.99
11039,0.001,1,0,0,6,0,0,0,3.99
11040,0.001,1,0,4,383,11,13,13,0.0
11041,0.001,1,0,33,273,36,278,356,8.99
11042,0.001,1,0,29,4610,3949,1062,536,13.99
11043,0.001,1,0,480,125,148,223,227,1.59
11044,0.001,1,0,0,1,1,0,0,7.5
11045,0.001,1,0,1,9,9,0,0,2.79
11046,0.001,1,0,34,27,7,0,0,8.99
11047,0.001,1,0,26,32,8,0,0,6.99
11048,0.001,1,0,45,8,6,0,0,3.99
11049,0.001,1,0,9,291,28,0,0,2.79
11050,0.001,1,0,0,24,9,0,0,2.99
11051,0.001,1,0,9,40,14,0,0,2.09
11052,0.001,1,0,33,81,36,501,501,19.99
11053,0.001,1,0,13,25,13,0,0,6.19
11054,0.001,1,18,38,357,20,0,0,11.39
11055,0.001,1,0,37,9,2,0,0,5.59
11056,0.001,1,0,22,177,36,218,218,7.19
11057,0.001,1,0,0,3,0,0,0,7.19
11058,0.001,1,0,0,8,6,0,0,2.79
11059,0.001,1,0,30,465,55,375,396,14.99
11060,0.001,1,0,0,161,27,0,0,0.0
11061,0.001,1,0,0,29,4,0,0,14.99
11062,0.001,1,0,0,38,13,0,0,0.0
11063,0.001,1,0,11,98,204,112,154,0.79
11064,0.001,1,0,0,99,24,0,0,0.0
11065,0.001,1,0,17,1240,94,1,1,0.0
11066,0.001,1,0,0,17,2,0,0,10.99
11067,0.001,1,0,0,6,4,0,0,1.59
11068,0.001,1,0,0,35,26,0,0,18.99
11069,0.001,1,0,0,2,3,0,0,14.99
11070,0.001,1,0,6,37,8,0,0,0.0
11071,0.001,1,0,0,38,12,0,0,4.79
11072,0.001,1,0,5,143,20,364,364,0.79
11073,0.001,1,0,72,124,99,0,0,31.99
11074,0.001,1,0,9,14,5,0,0,0.79
11075,0.001,1,0,16,4,3,0,0,3.99
11076,0.001,1,0,25,175,27,0,0,1.69
11077,0.001,1,0,0,29,2,0,0,11.39
11078,0.001,1,0,41,2,1,0,0,3.99
11079,0.001,1,0,36,206,59,61,61,11.39
11080,0.001,1,0,13,112,89,0,0,9.29
11081,0.001,1,0,123,1847,883,0,0,44.8
11082,0.001,1,0,0,0,4,0,0,6.99
11083,0.001,1,0,13,328,9,0,0,10.99
11084,0.001,1,0,20,19,3,0,0,8.99
11085,0.001,1,0,0,34,14,0,0,7.99
11086,0.001,1,0,0,53,31,0,0,0.79
11087,0.001,1,0,0,10,4,0,0,2.09
11088,0.001,1,0,4,4,1,0,0,3.99
11089,0.001,1,0,75,428,7,0,0,14.99
11090,0.001,1,0,4,3159,594,63,64,0.0
11091,0.001,1,0,0,382,15,30,30,14.99
11092,0.001,1,0,0,23,1,0,0,6.99
11093,0.001,1,0,22,22,1,0,0,6.99
11094,0.001,1,0,50,573,25,27,50,6.19
11095,0.001,1,0,0,2,2,0,0,4.99
11096,0.001,1,0,8,39,5,0,0,2.09
11097,0.001,1,0,0,22,23,0,0,1.99
11098,0.001,1,0,0,2,2,0,0,0.79
11099,0.001,1,0,10,44,33,204,211,0.79
11100,0.001,1,18,0,3424,483,63,57,0.0
11101,0.001,1,0,51,636,389,17,30,0.0
11102,0.001,1,0,26,5,2,0,0,3.99
11103,0.001,1,0,8,1,2,0,0,1.59
11104,0.001,1,0,0,4438,4973,182,37,0.0
11105,0.001,1,0,0,20,11,0,0,0.0
11106,0.001,1,0,36,17,4,23,23,1.69
11107,0.001,1,0,17,10,8,0,0,0.0
11108,0.001,1,0,19,25,9,0,0,0.0
11109,0.001,1,0,0,4,4,0,0,2.09
11110,0.001,1,0,23,2932,519,229,290,10.99
11111,0.001,1,0,0,140,35,87,87,1.99
11112,0.001,1,0,40,41,25,0,0,10.99
11113,0.001,1,0,29,277,137,404,404,9.29
11114,0.001,1,0,15,74,40,0,0,14.99
11115,0.001,1,0,0,105,36,0,0,10.29
11116,0.001,1,0,1,6,7,0,0,3.99
11117,0.001,1,0,0,5,1,0,0,6.99
11118,0.001,1,0,15,19,4,0,0,6.99
11119,0.001,1,16,0,34,10,0,0,6.99
11120,0.001,1,0,42,91,16,0,0,10.99
11121,0.001,0,0,0,140,18,4,4,0.0
11122,0.001,1,0,0,56,35,0,0,0.0
11123,0.001,1,0,10,17,13,266,266,3.99
11124,0.001,1,0,35,232,101,0,0,0.0
11125,0.001,1,0,55,14,2,0,0,0.79
11126,0.001,1,0,0,37,40,235,250,3.19
11127,0.001,1,0,26,1980,63,144,144,15.49
11128,0.001,1,0,0,1,5,0,0,0.79
11129,0.001,1,0,61,105,15,0,0,2.09
11130,0.001,1,0,87,36,10,0,0,0.0
11131,0.001,1,0,40,14,5,0,0,0.0
11132,0.001,1,0,29,3457,993,271,36,0.0
11133,0.001,1,0,0,180,47,0,0,14.99
11134,0.001,1,0,28,212,50,0,0,10.99
11135,0.001,1,0,21,111,5,407,407,6.99
11136,0.001,1,0,11,52,18,0,0,1.99
11137,0.001,1,0,70,15,6,0,0,8.99
11138,0.001,1,0,0,46,51,197,197,0.79
11139,0.001,1,0,15,86,34,0,0,1.59
11140,0.001,1,0,5,33,3,0,0,0.79
11141,0.001,1,0,0,7,8,0,0,3.99
11142,0.001,1,0,15,258,63,69,69,5.99
11143,0.001,1,0,9,724,229,16,15,0.0
11144,0.001,1,0,4,38,3,0,0,0.0
11145,0.001,1,0,1,49,58,332,332,2.79
11146,0.001,1,0,76,2,0,0,0,4.79
11147,0.001,1,0,0,7,6,0,0,11.39
11148,0.001,1,0,16,1996,110,140,159,1.99
11149,0.001,1,0,25,15,2,0,0,3.99
11150,0.001,1,0,5,40,4,0,0,3.99
11151,0.001,1,0,33,420,34,0,0,11.39
11152,0.001,1,18,46,4749,950,325,400,6.49
11153,0.001,1,0,0,12,16,0,0,3.99
11154,0.001,1,0,24,97,14,25,25,9.99
11155,0.001,1,0,16,88,29,9,9,7.19
11156,0.001,1,0,23,86,4,0,0,17.99
11157,0.001,1,0,28,11,0,0,0,6.99
11158,0.001,1,0,0,27,23,197,197,2.09
11159,0.001,1,0,8,14,14,0,0,1.59
11160,0.001,1,0,0,2,5,0,0,2.79
11161,0.001,1,0,43,13,6,0,0,22.99
11162,0.001,1,0,10,10,5,0,0,3.99
11163,0.001,1,0,0,1,2,0,0,2.79
11164,0.001,1,0,0,164,46,5,5,0.0
11165,0.001,1,0,0,43,30,0,0,0.0
11166,0.001,1,0,15,843,203,42,42,0.0
11167,0.001,1,0,17,10,7,0,0,6.99
11168,0.001,1,0,37,6,0,0,0,5.59
11169,0.001,1,0,7,46,21,296,310,6.99
11170,0.001,1,0,18,38,0,0,0,7.19
11171,0.001,1,0,31,52,18,0,0,9.99
11172,0.001,1,0,0,0,4,0,0,4.99
11173,0.001,1,0,0,3,1,0,0,6.99
11174,0.001,1,0,10,13,0,0,0,3.99
11175,0.001,1,0,0,5,1,0,0,4.99
11176,0.001,1,0,0,5,0,0,0,6.99
11177,0.001,1,0,0,2,2,0,0,6.99
11178,0.001,1,0,0,2,2,0,0,6.99
11179,0.001,1,0,13,216,106,1709,250,0.79
11180,0.001,1,0,17,41,68,0,0,3.99
11181,0.001,1,0,15,15,36,299,308,2.99
11182,0.001,1,0,8,15,7,0,0,1.59
11183,0.001,1,0,0,0,1,0,0,0.79
11184,0.001,1,0,118,5810,366,237,241,0.79
11185,0.001,1,0,18,18,19,0,0,14.99
11186,0.001,1,0,16,48,40,191,223,3.99
11187,0.001,1,0,0,25,34,246,246,0.79
11188,0.001,1,0,0,5,2,0,0,2.09
11189,0.001,1,0,0,3,4,0,0,1.99
11190,0.001,1,0,8,116,46,0,0,11.99
11191,0.001,1,0,12,1782,613,321,397,0.0
11192,0.001,1,0,5,38,3,0,0,4.99
11193,0.001,1,0,0,3,0,0,0,1.69
11194,0.001,1,0,10,3,5,269,272,3.99
11195,0.001,1,0,11,198,76,8,8,0.0
11196,0.001,1,0,0,7,4,0,0,1.99
11197,0.001,1,0,0,1233,265,583,393,0.0
11198,0.001,1,0,47,84,29,271,244,4.79
11199,0.001,1,0,0,42,15,0,0,3.99
11200,0.001,1,0,6,47,59,210,215,3.99
11201,0.001,1,0,11,14,8,0,0,1.59
11202,0.001,1,0,0,1,3,0,0,3.99
11203,0.001,1,0,26,135,22,0,0,8.29
11204,0.001,1,0,0,6,0,0,0,1.99
11205,0.001,1,0,0,124,16,0,0,0.0
11206,0.001,1,0,0,83,11,0,0,8.99
11207,0.001,1,0,0,71,26,0,0,4.99
11208,0.001,1,0,14,44,9,0,0,0.0
11209,0.001,1,0,10,15,5,217,217,0.79
11210,0.001,1,0,29,3,7,0,0,3.99
11211,0.001,1,0,8,290,143,9,9,0.0
11212,0.001,1,0,15,71,17,0,0,14.99
11213,0.001,1,0,8,2,0,0,0,5.19
11214,0.001,1,0,0,3,1,0,0,6.99
11215,0.001,1,0,16,308,53,70,129,8.99
11216,0.001,1,0,13,6,8,5,5,0.79
11217,0.001,1,0,0,3,4,0,0,4.99
11218,0.001,1,0,0,25,15,0,0,4.99
11219,0.001,1,0,50,637,309,0,0,15.49
11220,0.001,1,0,15,4,2,0,0,5.99
11221,0.001,1,0,33,19,4,0,0,3.99
11222,0.001,1,0,0,14,11,0,0,0.0
11223,0.001,1,0,0,11,23,0,0,3.99
11224,0.001,1,0,49,607,34,0,0,15.49
11225,0.001,1,0,15,5,0,0,0,1.99
11226,0.001,1,0,24,26,14,0,0,1.99
11227,0.001,1,0,13,12,1,0,0,1.99
11228,0.001,1,0,0,39,3,0,0,0.79
11229,0.001,1,0,74,107,8,0,0,2.79
11230,0.001,1,0,0,11,1,0,0,6.99
11231,0.001,1,0,33,21,9,0,0,6.99
11232,0.001,1,0,20,3,3,0,0,1.99
11233,0.001,1,0,5,44,17,0,0,6.99
11234,0.001,1,0,24,6,3,0,0,10.99
11235,0.001,1,0,39,26,2,0,0,5.99
11236,0.001,1,0,0,4,2,0,0,5.59
11237,0.001,1,0,0,53,18,0,0,3.99
11238,0.001,1,0,44,36,4,0,0,3.99
11239,0.001,1,0,9,20,16,0,0,0.0
11240,0.001,1,0,0,13,1,0,0,1.59
11241,0.001,1,0,34,4260,635,341,460,6.99
11242,0.001,1,0,3,5,0,0,0,4.99
11243,0.001,1,0,0,16,12,307,307,7.19
11244,0.001,1,0,0,5,5,0,0,0.79
11245,0.001,1,0,0,34,5,0,0,1.69
11246,0.001,1,0,0,10,3,273,273,2.79
11247,0.001,1,0,0,22,1,0,0,0.79
11248,0.001,1,0,0,4,0,0,0,2.89
11249,0.001,1,0,0,1,2,0,0,5.79
11250,0.001,1,0,21,14,2,0,0,3.99
11251,0.001,1,0,11,167,30,469,479,1.99
11252,0.001,1,0,0,27,5,0,0,5.59
11253,0.001,1,0,36,9,17,0,0,0.0
11254,0.001,1,0,0,40,7,0,0,0.79
11255,0.001,1,0,20,1375,323,177,228,15.49
11256,0.001,1,0,52,116,87,0,0,14.69
11257,0.001,1,0,13,373,97,11,11,10.99
11258,0.001,1,18,0,4,4,0,0,14.99
11259,0.001,1,0,70,27,7,0,0,3.99
11260,0.001,1,0,0,16,0,0,0,1.99
11261,0.001,1,0,0,4,0,0,0,3.99
11262,0.001,1,0,45,93,26,0,0,0.0
11263,0.001,1,0,23,31,21,0,0,6.99
11264,0.001,1,0,120,8,4,0,0,1.69
11265,0.001,1,0,0,144,100,243,233,0.99
11266,0.001,1,0,0,11,1,0,0,8.99
11267,0.001,1,0,44,111,305,99,99,24.99
11268,0.001,1,0,28,22,4,0,0,2.89
11269,0.001,1,0,14,24,2,0,0,1.59
11270,0.001,1,0,31,6432,1264,1617,1760,24.99
11271,0.001,1,0,18,33,2,0,0,1.99
11272,0.001,1,0,29,54,32,0,0,1.69
11273,0.001,1,0,0,34,16,0,0,0.0
11274,0.001,1,0,0,6,1,0,0,0.0
11275,0.001,1,0,15,17,25,0,0,1.69
11276,0.001,1,0,0,26,26,251,281,1.59
11277,0.001,1,0,6,3,2,0,0,6.99
11278,0.001,1,0,11,39,18,212,211,1.99
11279,0.001,1,0,0,17,20,0,0,2.89
11280,0.001,1,0,7,28,9,0,0,2.89
